"","Año","Mes","Sede","Producto","Peso Kg.","Tipo de Envase","Pais Origen"
"1757","2023",3,"SANTA ROSA, TACNA","MANZANA, fruto fresco",22442,"CAJA(S)","CHILE"
"1758","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",22932,"CAJA(S)","ARGENTINA"
"1759","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",22932,"CAJA(S)","ARGENTINA"
"1760","2023",3,"AGUAS VERDES, TUMBES","PITAHAYA, fruto fresco",20000,"CAJA(S)","ECUADOR"
"1761","2023",3,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ZAPALLITO ITALIANO (CALABACIN), semilla",1.449,"SACHETS","HOLANDA"
"1762","2023",3,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PEPINILLO, semilla",0.815,"SACHETS","ESPAÑA"
"1763","2023",3,"AGUAS VERDES, TUMBES","PITAHAYA, fruto fresco",22000,"CAJA(S)","ECUADOR"
"1764","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PAPA, fécula",44000,"PAQUETES","DINAMARCA"
"1765","2023",3,"PUERTO DE PAITA , PIURA","TURBA",50760,"BIG BAG","HOLANDA"
"1766","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TURBA",331115,"BIG BAG","LETONIA"
"1767","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TURBA",172445,"BIG BAG","LETONIA"
"1768","2023",3,"AGUAS VERDES, TUMBES","PITAHAYA, fruto fresco",13975,"CAJA(S)","ECUADOR"
"1769","2023",3,"AGUAS VERDES, TUMBES","CAÑA DE GUAYAQUIL, seca al natural",34000,"UNIDADES","ECUADOR"
"1770","2023",3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MANI, grano sin cáscara",29000,"SACO(S)","BOLIVIA"
"1771","2023",3,"PUESTO DE CONTROL- CEBAF","PIMIENTA, grano seco al natural",6500,"SACO(S)","ECUADOR"
"1772","2023",3,"PUERTO DE SALAVERRY, LA LIBERTAD","SOYA, torta",5110880,"GRANEL","ARGENTINA"
"1773","2023",3,"PUERTO DE SALAVERRY, LA LIBERTAD","MAIZ AMARILLO DURO, grano",20356180,"GRANEL","ARGENTINA"
"1774","2023",3,"AGUAS VERDES, TUMBES","PITAHAYA, fruto fresco",22000,"CAJA(S)","ECUADOR"
"1775","2023",3,"SANTA ROSA, TACNA","LENTEJA, grano",74571,"SACO(S)","CANADA"
"1776","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","GARBANZO, grano",48000,"SACO(S)","MEXICO"
"1777","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, semilla",27000,"SACO(S)","TAILANDIA"
"1778","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","FLOR DE JAMAICA, seca natural",12000,"SACO(S)","NIGERIA"
"1779","2023",3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"1780","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, semilla",40498.5,"BOLSAS","BOLIVIA"
"1781","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","FREJOL CANARIO, grano",23596.12,"BIG BAG","EEUU"
"1782","2023",3,"AGUAS VERDES, TUMBES","PITAHAYA, fruto fresco",26000,"CAJA(S)","ECUADOR"
"1783","2023",3,"AGUAS VERDES, TUMBES","PITAHAYA, fruto fresco",19000,"CAJA(S)","ECUADOR"
"1784","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",23040,"CAJA(S)","CHILE"
