"","Año","Mes","Sede","Producto","Peso Kg.","Tipo de Envase","Pais Origen"
"769","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR CRUDA, sólido",520000,"SACO(S)","NICARAGUA"
"770","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","BERMUDA, semilla",5443.1084,"SACO(S)","EEUU"
"771","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ANIS O BADIANA, grano",51000,"SACO(S)","ESPAÑA"
"772","2022",6,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","CAFE, sin tostar, sin descafeinar, molido",3640,"CAJA(S)","COSTA RICA"
"773","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARVEJA, grano partido",197768,"SACO(S)","CANADA"
"774","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRIGO, grano",24058830,"GRANEL","EEUU"
"775","2022",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",84000,"SACO(S)","BOLIVIA"
"776","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PAPA, fécula",260000,"SACO(S)","ALEMANIA"
"777","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","UVA (PASAS), secas naturalmente",42000,"CAJA(S)","CHILE"
"778","2022",6,"PUERTO DE PAITA , PIURA","TRIGO, grano",9001820,"GRANEL","CANADA"
"779","2022",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",74000,"GRANEL","BOLIVIA"
"780","2022",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"781","2022",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",84000,"GRANEL","BOLIVIA"
"782","2022",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",142826,"SACO(S)","BOLIVIA"
"783","2022",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",75000,"GRANEL","BOLIVIA"
