"","Año","Mes","Sede","Producto","Peso Kg.","Tipo de Envase","Pais Origen"
"1629","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",57000,"GRANEL","BOLIVIA"
"1630","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",27000,"GRANEL","BOLIVIA"
"1631","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",28000,"GRANEL","BOLIVIA"
"1632","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",27000,"GRANEL","BOLIVIA"
"1633","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",87000,"GRANEL","BOLIVIA"
"1634","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",55700,"GRANEL","BOLIVIA"
"1635","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",28000,"GRANEL","BOLIVIA"
"1636","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",57000,"GRANEL","BOLIVIA"
"1637","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",87000,"GRANEL","BOLIVIA"
"1638","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",28000,"GRANEL","BOLIVIA"
