"","Año","Mes","Sede","Producto","Peso Kg.","Tipo de Envase","Pais Origen"
"988",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","Shitake (Lentinus edodes), secos, incluso los cortados en trozos o en rodajas, trituradas o pulverizadas, sin otra preparación",240,"CAJA(S)","CHINA"
"989",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ANIS ESTRELLA, sin triturar con secado industrial",3550,"CAJA(S)","CHINA"
"990",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",25000,"GRANEL","BOLIVIA"
"991",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28190,"GRANEL","BOLIVIA"
"992",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",143365,"SACO(S)","BOLIVIA"
"993",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",84000,"GRANEL","BOLIVIA"
"994",2022,3,"SANTA ROSA, TACNA","CIRUELA, fruto fresco",15120,"CAJA(S)","CHILE"
"995",2022,3,"SANTA ROSA, TACNA","NECTARINA, fruto fresco",5616,"CAJA(S)","CHILE"
"996",2022,3,"SANTA ROSA, TACNA","CIRUELA, fruto fresco",1872,"CAJA(S)","CHILE"
"997",2022,3,"SANTA ROSA, TACNA","NECTARINA, fruto fresco",18720,"CAJA(S)","CHILE"
"998",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>28.57 mm = o <34.92 mm)",19650,"FARDOS","EEUU"
"999",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>28.57 mm = o <34.92 mm)",59440,"FARDOS","EEUU"
"1000",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",82510,"GRANEL","BOLIVIA"
"1001",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",167570,"GRANEL","BOLIVIA"
"1002",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",58000,"SACO(S)","BOLIVIA"
"1003",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, almidon",24750,"BOLSAS","BRASIL"
"1004",2022,3,"SANTA ROSA, TACNA","Prensas para paja o forraje, incluidas prensas recogedoras usadas
",2000,"GRANEL","CHILE"
