"","Año","Mes","Sede","Producto","Peso Kg.","Tipo de Envase","Pais Origen"
"204","2023",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",213179,"PAQUETES","CHILE"
"205","2023",1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"206","2023",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",2e+05,"BOLSAS","URUGUAY"
"207","2023",1,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TRIGO, harina",3600,"SACO(S)","ESPAÑA"
"208","2023",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con tratamiento de secado al horno o impregnación de sales",52606,"PAQUETES","ARGENTINA"
"209","2023",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, harina",82200,"PACAS","COLOMBIA"
"210","2023",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ESPINACA, polvo",2000,"CAJA(S)","CHINA"
"211","2023",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",125000,"SACO(S)","COLOMBIA"
"212","2023",1,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TRUFAS (Tuber spp), frescas o refrigeradas",1,"CAJA(S)","ITALIA"
"213","2023",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",795000,"SACO(S)","COLOMBIA"
"214","2023",1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"215","2023",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",137592,"CAJA(S)","ARGENTINA"
"216","2023",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, monturas y mangos de herramientas, monturas y mangos de cepillos, brochas o escobas, de madera; hormas, ensanchadores y tensores del calzado, de madera ; con algún proceso de la CRF 2",103.464,"CAJA(S)","ALEMANIA"
"217","2023",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LENTEJA, grano",182574,"SACO(S)","CANADA"
"218","2023",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AVENA, grano aplastado o en copos (hojuelas)",26000,"SACO(S)","CHILE"
"219","2023",1,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","AVENA, grano aplastado o en copos (hojuelas)",19200,"PIEZAS","ALEMANIA"
"220","2023",1,"SANTA ROSA, TACNA","DURAZNO, fruto fresco",8340,"CAJA(S)","CHILE"
"221","2023",1,"SANTA ROSA, TACNA","NECTARINA, fruto fresco",2520,"CAJA(S)","CHILE"
"222","2023",1,"SANTA ROSA, TACNA","CIRUELA, fruto fresco",2520,"CAJA(S)","CHILE"
"223","2023",1,"SANTA ROSA, TACNA","MANZANA, fruto fresco",7813,"CAJA(S)","CHILE"
